recovery_id,recovery_project_reference,datacenter_reference,deployment_id,recovery_guid,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments
ASF-Cassilis 4-2003-VR2-1140,ASF,OTN-Global,ASF-Cassilis 4-2003-VR2-1140,OTN-GlobalASFASF-Cassilis 4-2003-VR2-1140ASF-Cassilis 4-2003-VR2-1140,46.7667,-66.0833,2003-08-21T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Cassilis  (most downstream)-2004-VR2-1007,ASF,OTN-Global,ASF-Cassilis  (most downstream)-2004-VR2-1007,OTN-GlobalASFASF-Cassilis  (most downstream)-2004-VR2-1007ASF-Cassilis  (most downstream)-2004-VR2-1007,46.9369,-65.7804,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Cassilis  (most upstream)-2004-VR2-1009,ASF,OTN-Global,ASF-Cassilis  (most upstream)-2004-VR2-1009,OTN-GlobalASFASF-Cassilis  (most upstream)-2004-VR2-1009ASF-Cassilis  (most upstream)-2004-VR2-1009,46.9354,-65.7827,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Catamaran Brook 1-2003-VR2-1149,ASF,OTN-Global,ASF-Catamaran Brook 1-2003-VR2-1149,OTN-GlobalASFASF-Catamaran Brook 1-2003-VR2-1149ASF-Catamaran Brook 1-2003-VR2-1149,46.7667,-67.1,2003-06-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Catamaran Brook 2-2003-VR2-1136,ASF,OTN-Global,ASF-Catamaran Brook 2-2003-VR2-1136,OTN-GlobalASFASF-Catamaran Brook 2-2003-VR2-1136ASF-Catamaran Brook 2-2003-VR2-1136,46.7667,-66.0833,2003-06-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 11-2004-VR2-1914,ASF,OTN-Global,ASF-Chaleur Bay 11-2004-VR2-1914,OTN-GlobalASFASF-Chaleur Bay 11-2004-VR2-1914ASF-Chaleur Bay 11-2004-VR2-1914,47.9112,-65.2132,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 1-2004-VR2-1150,ASF,OTN-Global,ASF-Chaleur Bay 1-2004-VR2-1150,OTN-GlobalASFASF-Chaleur Bay 1-2004-VR2-1150ASF-Chaleur Bay 1-2004-VR2-1150,47.824,-65.1825,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 13-2004-VR2-1917,ASF,OTN-Global,ASF-Chaleur Bay 13-2004-VR2-1917,OTN-GlobalASFASF-Chaleur Bay 13-2004-VR2-1917ASF-Chaleur Bay 13-2004-VR2-1917,47.9287,-65.2193,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 15-2004-VR2-1921,ASF,OTN-Global,ASF-Chaleur Bay 15-2004-VR2-1921,OTN-GlobalASFASF-Chaleur Bay 15-2004-VR2-1921ASF-Chaleur Bay 15-2004-VR2-1921,47.9462,-65.2255,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 19-2004-VR2-2267,ASF,OTN-Global,ASF-Chaleur Bay 19-2004-VR2-2267,OTN-GlobalASFASF-Chaleur Bay 19-2004-VR2-2267ASF-Chaleur Bay 19-2004-VR2-2267,47.9812,-65.2377,2004-07-29T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 20-2004-VR2-2268,ASF,OTN-Global,ASF-Chaleur Bay 20-2004-VR2-2268,OTN-GlobalASFASF-Chaleur Bay 20-2004-VR2-2268ASF-Chaleur Bay 20-2004-VR2-2268,47.99,-65.2408,2004-07-29T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 2-2004-VR2-1163,ASF,OTN-Global,ASF-Chaleur Bay 2-2004-VR2-1163,OTN-GlobalASFASF-Chaleur Bay 2-2004-VR2-1163ASF-Chaleur Bay 2-2004-VR2-1163,47.8327,-65.1857,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 22-2004-VR2-2272,ASF,OTN-Global,ASF-Chaleur Bay 22-2004-VR2-2272,OTN-GlobalASFASF-Chaleur Bay 22-2004-VR2-2272ASF-Chaleur Bay 22-2004-VR2-2272,48.0075,-65.2468,2004-07-29T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 23-2004-VR2-2273,ASF,OTN-Global,ASF-Chaleur Bay 23-2004-VR2-2273,OTN-GlobalASFASF-Chaleur Bay 23-2004-VR2-2273ASF-Chaleur Bay 23-2004-VR2-2273,48.0107,-65.248,2004-07-29T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 3-2004-VR2-1167,ASF,OTN-Global,ASF-Chaleur Bay 3-2004-VR2-1167,OTN-GlobalASFASF-Chaleur Bay 3-2004-VR2-1167ASF-Chaleur Bay 3-2004-VR2-1167,47.8413,-65.1887,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 4-2004-VR2-1169,ASF,OTN-Global,ASF-Chaleur Bay 4-2004-VR2-1169,OTN-GlobalASFASF-Chaleur Bay 4-2004-VR2-1169ASF-Chaleur Bay 4-2004-VR2-1169,47.8502,-65.1918,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 5-2004-VR2-1170,ASF,OTN-Global,ASF-Chaleur Bay 5-2004-VR2-1170,OTN-GlobalASFASF-Chaleur Bay 5-2004-VR2-1170ASF-Chaleur Bay 5-2004-VR2-1170,47.8588,-65.1948,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 6-2004-VR2-1173,ASF,OTN-Global,ASF-Chaleur Bay 6-2004-VR2-1173,OTN-GlobalASFASF-Chaleur Bay 6-2004-VR2-1173ASF-Chaleur Bay 6-2004-VR2-1173,47.8675,-65.1978,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-SW Mir 2-2016-VR2W-124885,ASF,OTN-Global,ASF-SW Mir 2-2016-VR2W-124885,OTN-GlobalASFASF-SW Mir 2-2016-VR2W-124885ASF-SW Mir 2-2016-VR2W-124885,46.54781,-66.15697,2016-06-21T17:43:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-SW Mir 3-2016-VR2W-103140,ASF,OTN-Global,ASF-SW Mir 3-2016-VR2W-103140,OTN-GlobalASFASF-SW Mir 3-2016-VR2W-103140ASF-SW Mir 3-2016-VR2W-103140,46.670442,-65.775455,2016-06-21T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
MFFP-Casc 2-2016-VR2W-113158,ASF,OTN-Global,MFFP-Casc 2-2016-VR2W-113158,OTN-GlobalASFMFFP-Casc 2-2016-VR2W-113158MFFP-Casc 2-2016-VR2W-113158,48.1903,-65.90461,2016-06-22T21:35:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 7-2004-VR2-1175,ASF,OTN-Global,ASF-Chaleur Bay 7-2004-VR2-1175,OTN-GlobalASFASF-Chaleur Bay 7-2004-VR2-1175ASF-Chaleur Bay 7-2004-VR2-1175,47.8762,-65.2008,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 8-2004-VR2-1176,ASF,OTN-Global,ASF-Chaleur Bay 8-2004-VR2-1176,OTN-GlobalASFASF-Chaleur Bay 8-2004-VR2-1176ASF-Chaleur Bay 8-2004-VR2-1176,47.885,-65.204,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chaleur Bay 9-2004-VR2-1179,ASF,OTN-Global,ASF-Chaleur Bay 9-2004-VR2-1179,OTN-GlobalASFASF-Chaleur Bay 9-2004-VR2-1179ASF-Chaleur Bay 9-2004-VR2-1179,47.8937,-65.207,2004-08-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chatham; Eagle Forest (north side)-2004-VR2-1085,ASF,OTN-Global,ASF-Chatham; Eagle Forest (north side)-2004-VR2-1085,OTN-GlobalASFASF-Chatham; Eagle Forest (north side)-2004-VR2-1085ASF-Chatham; Eagle Forest (north side)-2004-VR2-1085,47.0217,-65.4963,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Chatham; Eagle Forest (south side)-2004-VR2-1086,ASF,OTN-Global,ASF-Chatham; Eagle Forest (south side)-2004-VR2-1086,OTN-GlobalASFASF-Chatham; Eagle Forest (south side)-2004-VR2-1086ASF-Chatham; Eagle Forest (south side)-2004-VR2-1086,47.0196,-65.4944,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Clearwater Brook 1-2003-VR2-1020,ASF,OTN-Global,ASF-Clearwater Brook 1-2003-VR2-1020,OTN-GlobalASFASF-Clearwater Brook 1-2003-VR2-1020ASF-Clearwater Brook 1-2003-VR2-1020,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Clearwater Brook 2-2003-VR2-1098,ASF,OTN-Global,ASF-Clearwater Brook 2-2003-VR2-1098,OTN-GlobalASFASF-Clearwater Brook 2-2003-VR2-1098ASF-Clearwater Brook 2-2003-VR2-1098,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Clearwater Brook 3-2003-VR2-1618,ASF,OTN-Global,ASF-Clearwater Brook 3-2003-VR2-1618,OTN-GlobalASFASF-Clearwater Brook 3-2003-VR2-1618ASF-Clearwater Brook 3-2003-VR2-1618,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Doaktown 1-2003-VR2-1094,ASF,OTN-Global,ASF-Doaktown 1-2003-VR2-1094,OTN-GlobalASFASF-Doaktown 1-2003-VR2-1094ASF-Doaktown 1-2003-VR2-1094,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Doaktown 2-2003-VR2-1095,ASF,OTN-Global,ASF-Doaktown 2-2003-VR2-1095,OTN-GlobalASFASF-Doaktown 2-2003-VR2-1095ASF-Doaktown 2-2003-VR2-1095,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Eel Ground-2004-VR2-1134,ASF,OTN-Global,ASF-Eel Ground-2004-VR2-1134,OTN-GlobalASFASF-Eel Ground-2004-VR2-1134ASF-Eel Ground-2004-VR2-1134,46.9608,-65.6175,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Enclosure (below train bridge)-2004-VR2-1077,ASF,OTN-Global,ASF-Enclosure (below train bridge)-2004-VR2-1077,OTN-GlobalASFASF-Enclosure (below train bridge)-2004-VR2-1077ASF-Enclosure (below train bridge)-2004-VR2-1077,46.9583,-65.5854,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Enclosure (West end  of Beaubear Island, Southwest Miramichi)-2004-VR2-1082",ASF,OTN-Global,"ASF-Enclosure (West end  of Beaubear Island, Southwest Miramichi)-2004-VR2-1082","OTN-GlobalASFASF-Enclosure (West end  of Beaubear Island, Southwest Miramichi)-2004-VR2-1082ASF-Enclosure (West end  of Beaubear Island, Southwest Miramichi)-2004-VR2-1082",46.9617,-65.5796,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Hackett's Beach (power lines), Northwest Miramichi-2004-VR2-1140",ASF,OTN-Global,"ASF-Hackett's Beach (power lines), Northwest Miramichi-2004-VR2-1140","OTN-GlobalASFASF-Hackett's Beach (power lines), Northwest Miramichi-2004-VR2-1140ASF-Hackett's Beach (power lines), Northwest Miramichi-2004-VR2-1140",46.9571,-65.6806,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 1-2004-VR2-1002,ASF,OTN-Global,ASF-Head of Tide 1-2004-VR2-1002,OTN-GlobalASFASF-Head of Tide 1-2004-VR2-1002ASF-Head of Tide 1-2004-VR2-1002,47.994,-66.7503,2004-07-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 2-2004-VR2-1061,ASF,OTN-Global,ASF-Head of Tide 2-2004-VR2-1061,OTN-GlobalASFASF-Head of Tide 2-2004-VR2-1061ASF-Head of Tide 2-2004-VR2-1061,47.9975,-66.7518,2004-07-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 4-2004-VR2-1109,ASF,OTN-Global,ASF-Head of Tide 4-2004-VR2-1109,OTN-GlobalASFASF-Head of Tide 4-2004-VR2-1109ASF-Head of Tide 4-2004-VR2-1109,48.0035,-66.7583,2004-07-09T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 5-2004-VR2-1119,ASF,OTN-Global,ASF-Head of Tide 5-2004-VR2-1119,OTN-GlobalASFASF-Head of Tide 5-2004-VR2-1119ASF-Head of Tide 5-2004-VR2-1119,47.9982,-66.7322,2004-07-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 6-2004-VR2-1120,ASF,OTN-Global,ASF-Head of Tide 6-2004-VR2-1120,OTN-GlobalASFASF-Head of Tide 6-2004-VR2-1120ASF-Head of Tide 6-2004-VR2-1120,48.0055,-66.734,2004-07-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 7-2004-VR2-1123,ASF,OTN-Global,ASF-Head of Tide 7-2004-VR2-1123,OTN-GlobalASFASF-Head of Tide 7-2004-VR2-1123ASF-Head of Tide 7-2004-VR2-1123,48.002,-66.7053,2004-07-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Head of Tide 7-2004-VR2-1126,ASF,OTN-Global,ASF-Head of Tide 7-2004-VR2-1126,OTN-GlobalASFASF-Head of Tide 7-2004-VR2-1126ASF-Head of Tide 7-2004-VR2-1126,48.002,-66.7053,2004-07-30T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Huckleberry Gully East-2003-VR2-1005,ASF,OTN-Global,ASF-Huckleberry Gully East-2003-VR2-1005,OTN-GlobalASFASF-Huckleberry Gully East-2003-VR2-1005ASF-Huckleberry Gully East-2003-VR2-1005,47.7833,-65.0667,2003-08-28T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Huckleberry Gully West-2003-VR2-1007,ASF,OTN-Global,ASF-Huckleberry Gully West-2003-VR2-1007,OTN-GlobalASFASF-Huckleberry Gully West-2003-VR2-1007ASF-Huckleberry Gully West-2003-VR2-1007,47.7833,-65.0667,2003-08-28T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Junction Pool-2004-VR2-1015,ASF,OTN-Global,ASF-Junction Pool-2004-VR2-1015,OTN-GlobalASFASF-Junction Pool-2004-VR2-1015ASF-Junction Pool-2004-VR2-1015,47.6645,-67.4895,2004-06-30T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Listiguj Smolt Wheel 1-2004-VR2-1127,ASF,OTN-Global,ASF-Listiguj Smolt Wheel 1-2004-VR2-1127,OTN-GlobalASFASF-Listiguj Smolt Wheel 1-2004-VR2-1127ASF-Listiguj Smolt Wheel 1-2004-VR2-1127,47.9972,-66.816,2004-06-17T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Listiguj Smolt Wheel 2-2004-VR2-1129,ASF,OTN-Global,ASF-Listiguj Smolt Wheel 2-2004-VR2-1129,OTN-GlobalASFASF-Listiguj Smolt Wheel 2-2004-VR2-1129ASF-Listiguj Smolt Wheel 2-2004-VR2-1129,47.9865,-66.8022,2004-06-17T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Little Southwest 1-2003-VR2-1178,ASF,OTN-Global,ASF-Little Southwest 1-2003-VR2-1178,OTN-GlobalASFASF-Little Southwest 1-2003-VR2-1178ASF-Little Southwest 1-2003-VR2-1178,46.7667,-66.0833,2003-06-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Little Southwest 2-2003-VR2-1176,ASF,OTN-Global,ASF-Little Southwest 2-2003-VR2-1176,OTN-GlobalASFASF-Little Southwest 2-2003-VR2-1176ASF-Little Southwest 2-2003-VR2-1176,46.7667,-66.0833,2003-06-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Little Southwest 3-2003-VR2-1106,ASF,OTN-Global,ASF-Little Southwest 3-2003-VR2-1106,OTN-GlobalASFASF-Little Southwest 3-2003-VR2-1106ASF-Little Southwest 3-2003-VR2-1106,46.7667,-66.0833,2003-06-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Matapedia River, installed by F. Whoriskey-2004-VR2-1568",ASF,OTN-Global,"ASF-Matapedia River, installed by F. Whoriskey-2004-VR2-1568","OTN-GlobalASFASF-Matapedia River, installed by F. Whoriskey-2004-VR2-1568ASF-Matapedia River, installed by F. Whoriskey-2004-VR2-1568",47.9592,-66.9445,2004-09-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Middle Island (north side)-2004-VR2-1089,ASF,OTN-Global,ASF-Middle Island (north side)-2004-VR2-1089,OTN-GlobalASFASF-Middle Island (north side)-2004-VR2-1089ASF-Middle Island (north side)-2004-VR2-1089,47.056,-65.4582,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Middle Island (south side)-2004-VR2-1091,ASF,OTN-Global,ASF-Middle Island (south side)-2004-VR2-1091,OTN-GlobalASFASF-Middle Island (south side)-2004-VR2-1091ASF-Middle Island (south side)-2004-VR2-1091,47.0529,-65.4568,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millerton 1-2003-VR2-1090,ASF,OTN-Global,ASF-Millerton 1-2003-VR2-1090,OTN-GlobalASFASF-Millerton 1-2003-VR2-1090ASF-Millerton 1-2003-VR2-1090,46.7667,-66.0833,2003-08-06T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millerton 2-2003-VR2-1092,ASF,OTN-Global,ASF-Millerton 2-2003-VR2-1092,OTN-GlobalASFASF-Millerton 2-2003-VR2-1092ASF-Millerton 2-2003-VR2-1092,46.7667,-66.0833,2003-09-16T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millerton 3-2003-VR2-1093,ASF,OTN-Global,ASF-Millerton 3-2003-VR2-1093,OTN-GlobalASFASF-Millerton 3-2003-VR2-1093ASF-Millerton 3-2003-VR2-1093,46.7667,-66.0833,2003-08-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Millerton 4-2003-VR2-1031,ASF,OTN-Global,ASF-Millerton 4-2003-VR2-1031,OTN-GlobalASFASF-Millerton 4-2003-VR2-1031ASF-Millerton 4-2003-VR2-1031,46.7667,-66.0833,2003-08-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Millerton  (north side, trap side)-2004-VR2-1014",ASF,OTN-Global,"ASF-Millerton  (north side, trap side)-2004-VR2-1014","OTN-GlobalASFASF-Millerton  (north side, trap side)-2004-VR2-1014ASF-Millerton  (north side, trap side)-2004-VR2-1014",46.8771,-65.6642,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Millerton  (south side, Frank's side)-2004-VR2-1018",ASF,OTN-Global,"ASF-Millerton  (south side, Frank's side)-2004-VR2-1018","OTN-GlobalASFASF-Millerton  (south side, Frank's side)-2004-VR2-1018ASF-Millerton  (south side, Frank's side)-2004-VR2-1018",46.8788,-65.66,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Mouth of Doyles Brook, Southwest Miramichi-2004-VR2-1146",ASF,OTN-Global,"ASF-Mouth of Doyles Brook, Southwest Miramichi-2004-VR2-1146","OTN-GlobalASFASF-Mouth of Doyles Brook, Southwest Miramichi-2004-VR2-1146ASF-Mouth of Doyles Brook, Southwest Miramichi-2004-VR2-1146",46.8546,-65.6955,2004-09-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Mouth of Millstream  (north side)-2004-VR2-1143,ASF,OTN-Global,ASF-Mouth of Millstream  (north side)-2004-VR2-1143,OTN-GlobalASFASF-Mouth of Millstream  (north side)-2004-VR2-1143ASF-Mouth of Millstream  (north side)-2004-VR2-1143,46.9671,-65.7097,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Mouth of Millstream  (south side)-2004-VR2-1142,ASF,OTN-Global,ASF-Mouth of Millstream  (south side)-2004-VR2-1142,OTN-GlobalASFASF-Mouth of Millstream  (south side)-2004-VR2-1142ASF-Mouth of Millstream  (south side)-2004-VR2-1142,46.9651,-65.707,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Mouth of Patapedia River, ( Million $ Pool)-2004-VR2-2359",ASF,OTN-Global,"ASF-Mouth of Patapedia River, ( Million $ Pool)-2004-VR2-2359","OTN-GlobalASFASF-Mouth of Patapedia River, ( Million $ Pool)-2004-VR2-2359ASF-Mouth of Patapedia River, ( Million $ Pool)-2004-VR2-2359",47.8455,-67.3703,2004-06-30T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
"ASF-Mouth of Stewart Brook, Northwest Miramichi-2004-VR2-1094",ASF,OTN-Global,"ASF-Mouth of Stewart Brook, Northwest Miramichi-2004-VR2-1094","OTN-GlobalASFASF-Mouth of Stewart Brook, Northwest Miramichi-2004-VR2-1094ASF-Mouth of Stewart Brook, Northwest Miramichi-2004-VR2-1094",46.9623,-65.6569,2004-09-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac Hay Island-2004-VR2-1067,ASF,OTN-Global,ASF-Neguac Hay Island-2004-VR2-1067,OTN-GlobalASFASF-Neguac Hay Island-2004-VR2-1067ASF-Neguac Hay Island-2004-VR2-1067,47.2335,-65.0578,2004-09-01T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac Portage Island-2004-VR2-1019,ASF,OTN-Global,ASF-Neguac Portage Island-2004-VR2-1019,OTN-GlobalASFASF-Neguac Portage Island-2004-VR2-1019ASF-Neguac Portage Island-2004-VR2-1019,47.1919,-65.0326,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac Portage Island-2004-VR2-1026,ASF,OTN-Global,ASF-Neguac Portage Island-2004-VR2-1026,OTN-GlobalASFASF-Neguac Portage Island-2004-VR2-1026ASF-Neguac Portage Island-2004-VR2-1026,47.1919,-65.0326,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Neguac Portage Island-2004-VR2-1066,ASF,OTN-Global,ASF-Neguac Portage Island-2004-VR2-1066,OTN-GlobalASFASF-Neguac Portage Island-2004-VR2-1066ASF-Neguac Portage Island-2004-VR2-1066,47.1919,-65.0326,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-New bridge (Nelson)-2004-VR2-1084,ASF,OTN-Global,ASF-New bridge (Nelson)-2004-VR2-1084,OTN-GlobalASFASF-New bridge (Nelson)-2004-VR2-1084ASF-New bridge (Nelson)-2004-VR2-1084,46.9898,-65.5564,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-New bridge (Strawberry Marsh)-2004-VR2-1083,ASF,OTN-Global,ASF-New bridge (Strawberry Marsh)-2004-VR2-1083,OTN-GlobalASFASF-New bridge (Strawberry Marsh)-2004-VR2-1083ASF-New bridge (Strawberry Marsh)-2004-VR2-1083,46.9895,-65.5587,2004-08-05T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Northwest 1-2003-VR2-1177,ASF,OTN-Global,ASF-Northwest 1-2003-VR2-1177,OTN-GlobalASFASF-Northwest 1-2003-VR2-1177ASF-Northwest 1-2003-VR2-1177,46.7667,-66.0833,2003-08-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Northwest 2-2003-VR2-1175,ASF,OTN-Global,ASF-Northwest 2-2003-VR2-1175,OTN-GlobalASFASF-Northwest 2-2003-VR2-1175ASF-Northwest 2-2003-VR2-1175,46.7667,-66.0833,2003-08-12T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Northwest 3-2003-VR2-1173,ASF,OTN-Global,ASF-Northwest 3-2003-VR2-1173,OTN-GlobalASFASF-Northwest 3-2003-VR2-1173ASF-Northwest 3-2003-VR2-1173,46.7667,-66.0833,2003-08-27T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Northwest Miramichi 4-2003-VR2-1042,ASF,OTN-Global,ASF-Northwest Miramichi 4-2003-VR2-1042,OTN-GlobalASFASF-Northwest Miramichi 4-2003-VR2-1042ASF-Northwest Miramichi 4-2003-VR2-1042,46.7667,-66.0833,2003-08-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Oxbow-2004-VR2-1000,ASF,OTN-Global,ASF-Oxbow-2004-VR2-1000,OTN-GlobalASFASF-Oxbow-2004-VR2-1000ASF-Oxbow-2004-VR2-1000,46.9535,-65.8595,2004-06-15T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Oxbow-2004-VR2-1005,ASF,OTN-Global,ASF-Oxbow-2004-VR2-1005,OTN-GlobalASFASF-Oxbow-2004-VR2-1005ASF-Oxbow-2004-VR2-1005,46.9535,-65.8595,2004-06-15T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Ponds 1-2003-VR2-1171,ASF,OTN-Global,ASF-Ponds 1-2003-VR2-1171,OTN-GlobalASFASF-Ponds 1-2003-VR2-1171ASF-Ponds 1-2003-VR2-1171,46.7667,-66.0833,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Ponds 2-2003-VR2-1011,ASF,OTN-Global,ASF-Ponds 2-2003-VR2-1011,OTN-GlobalASFASF-Ponds 2-2003-VR2-1011ASF-Ponds 2-2003-VR2-1011,46.7667,-67.1,2003-06-11T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Portage Channel-2004-VR2-1118,ASF,OTN-Global,ASF-Portage Channel-2004-VR2-1118,OTN-GlobalASFASF-Portage Channel-2004-VR2-1118ASF-Portage Channel-2004-VR2-1118,47.149,-65.0332,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Portage Channel-2004-VR2-1130,ASF,OTN-Global,ASF-Portage Channel-2004-VR2-1130,OTN-GlobalASFASF-Portage Channel-2004-VR2-1130ASF-Portage Channel-2004-VR2-1130,47.149,-65.0332,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Portage Channel-2004-VR2-1136,ASF,OTN-Global,ASF-Portage Channel-2004-VR2-1136,OTN-GlobalASFASF-Portage Channel-2004-VR2-1136ASF-Portage Channel-2004-VR2-1136,47.149,-65.0332,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Portage Channel-2004-VR2-1139,ASF,OTN-Global,ASF-Portage Channel-2004-VR2-1139,OTN-GlobalASFASF-Portage Channel-2004-VR2-1139ASF-Portage Channel-2004-VR2-1139,47.149,-65.0332,2004-07-13T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
ASF-Portage Gully 1-2003-VR2-1066,ASF,OTN-Global,ASF-Portage Gully 1-2003-VR2-1066,OTN-GlobalASFASF-Portage Gully 1-2003-VR2-1066ASF-Portage Gully 1-2003-VR2-1066,47.7833,-66.0833,2003-08-07T03:00:00Z,RECOVERD,N,NULL,NULL,NULL
